market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,min_item_price,max_item_price,total_onshift_partners,delivery_duration_min
-1.3155876373452897,2015-02-15 01:26:20,2015-02-15 02:16:07,5372,-0.2596728421155196,-1.1591368465392082,-0.45134362038152986,0.0686726741814753,1.0025394445523892,0.7959819130532936,-0.700867687372744,49.78333333333333
-1.3155876373452897,2015-02-02 05:27:49,2015-02-02 07:05:09,5372,-0.2596728421155196,-1.1591368465392082,1.4324636455663056,6.760587719430105,1.0025394445523892,4.939328255093858,-1.0970433860188054,97.33333333333333
-1.3155876373452897,2015-02-16 02:21:20,2015-02-16 03:54:14,5372,1.587886630325333,-1.1591368465392082,-0.07458216719196278,0.4005031722929776,1.3902720247276465,1.6967093787142857,-0.6703926336307392,92.9
-1.3155876373452897,2015-02-13 01:01:58,2015-02-13 01:40:09,5372,-0.2596728421155196,-1.1591368465392082,-0.07458216719196278,0.6217235043673125,0.03320799411424544,-0.11375282726430867,-0.8532429560827676,38.18333333333333
-1.3155876373452897,2015-01-24 02:01:20,2015-01-24 02:46:13,5372,-0.2596728421155196,-1.1591368465392082,-0.828105073571097,-0.48437815600436185,2.1657371850781617,1.1562728993176905,-0.5180173649207156,44.88333333333333
-1.3155876373452897,2015-02-10 04:36:39,2015-02-10 05:20:37,5372,-0.2596728421155196,-1.8107954050248647,0.30217928599760435,1.7278251647389868,0.03320799411424544,1.5165638855820873,-0.9446681173087818,43.96666666666667
-1.3155876373452897,2015-01-26 02:09:48,2015-01-26 02:47:22,5372,-0.2596728421155196,-1.1591368465392082,-0.07458216719196278,0.6217235043673125,0.22707428420187417,1.1562728993176905,-0.700867687372744,37.56666666666667
-1.3155876373452897,2015-02-07 01:44:26,2015-02-07 02:48:06,5372,-0.2596728421155196,-1.1591368465392082,-0.828105073571097,-0.48437815600436185,2.1657371850781617,1.1562728993176905,-0.21326682750066825,63.666666666666664
-1.3155876373452897,2015-01-30 01:43:09,2015-01-30 02:20:42,5372,-0.2596728421155196,-1.1591368465392082,-0.45134362038152986,0.013367591162891584,1.0025394445523892,0.6158364199210951,-0.21326682750066825,37.55
0.01185603015443126,2015-01-30 19:49:30,2015-01-30 20:28:45,1905,0.869391279931668,-0.5074782880535516,0.30217928599760435,0.4502777470097029,-0.9845900288458054,-0.5551092854381949,-0.8532429560827676,39.25
-1.3155876373452897,2015-01-28 20:33:04,2015-01-28 21:04:14,1905,1.587886630325333,-1.8107954050248647,-0.07458216719196278,-0.5037349350608662,-0.7907237387581767,-0.4740438135287056,-0.6703926336307392,31.166666666666668
-1.3155876373452897,2015-02-12 20:27:42,2015-02-12 21:18:29,1905,1.587886630325333,-0.5074782880535516,-0.828105073571097,-0.9406450909076775,0.5663402918552245,-0.3299274190229468,-0.6094425261467298,50.78333333333333
-1.3155876373452897,2015-01-28 21:37:38,2015-01-28 22:11:53,1905,1.587886630325333,-0.5074782880535516,-0.07458216719196278,-0.6917722173240508,-0.9845900288458054,-0.4650365388720957,-0.9446681173087818,34.25
-0.6518658035954292,2015-02-09 20:29:30,2015-02-09 21:17:34,1905,1.4339233409552619,1.4474973874034183,-0.828105073571097,-0.8051476375121474,0.27554085672378137,-0.6001456587212445,-0.700867687372744,48.06666666666667
-1.3155876373452897,2015-01-21 20:35:27,2015-01-21 21:01:26,1905,1.587886630325333,-0.5074782880535516,-0.45134362038152986,-0.5120306975136537,0.27554085672378137,-0.6001456587212445,-0.7922928485987581,25.983333333333334
-1.3155876373452897,2015-02-16 19:19:17,2015-02-16 20:16:43,1905,1.587886630325333,-0.5074782880535516,1.8092250987558727,-0.263157823930027,0.27554085672378137,-0.4740438135287056,-0.9751431710507865,57.43333333333333
-1.3155876373452897,2015-01-27 20:26:19,2015-01-27 21:03:53,1905,1.587886630325333,-0.5074782880535516,-0.45134362038152986,-0.5258569682682996,0.27554085672378137,-0.4650365388720957,-0.700867687372744,37.56666666666667
-1.3155876373452897,2015-01-22 20:19:08,2015-01-22 21:07:43,1905,1.587886630325333,-0.5074782880535516,-0.07458216719196278,-0.3654722275144069,-0.5580841906530222,-0.2398546724568476,-0.6703926336307392,48.583333333333336
-1.3155876373452897,2015-02-10 20:05:17,2015-02-10 20:34:43,1905,1.587886630325333,-0.5074782880535516,-0.828105073571097,-0.8051476375121474,0.27554085672378137,-0.6001456587212445,-0.700867687372744,29.433333333333334
-1.3155876373452897,2015-01-27 18:32:58,2015-01-27 19:02:09,661,-1.5427002535327783,0.7958388289177616,-0.45134362038152986,-1.1508044063782956,-0.9361234563238983,-1.5549167723218964,-1.1884685472448195,29.183333333333334
0.6755778639042918,2015-02-07 01:36:34,2015-02-07 02:46:27,5411,-0.2596728421155196,-1.1591368465392082,0.30217928599760435,1.5619099156832357,0.03320799411424544,1.336418392449889,2.2247374718597097,69.88333333333334
0.6755778639042918,2015-02-14 03:04:07,2015-02-14 04:25:25,0,-0.2596728421155196,-1.1591368465392082,0.6789407391871715,1.506604832664652,-0.1606582959733833,1.8768548718464844,2.620913170505771,81.3
0.6755778639042918,2015-02-08 02:50:54,2015-02-08 04:03:49,5411,-0.2596728421155196,-1.1591368465392082,0.30217928599760435,2.4490034473013185,0.1320798020589361,1.8606417774645865,2.3466376868277288,72.91666666666667
0.01185603015443126,2015-02-09 03:27:37,2015-02-09 04:22:18,5411,-0.2596728421155196,-1.1591368465392082,-0.45134362038152986,-0.15254765789285957,-0.1606582959733833,1.1562728993176905,1.5238112357936013,54.68333333333333
0.01185603015443126,2015-02-12 03:12:08,2015-02-12 03:44:48,187,-0.1570306492021389,1.4474973874034183,0.6789407391871715,1.9490454968133215,-0.35452458606101206,1.1562728993176905,-0.30469198872668246,32.666666666666664
0.01185603015443126,2015-02-18 04:26:00,2015-02-18 05:05:00,187,-0.1570306492021389,-1.8107954050248647,-0.45134362038152986,0.0686726741814753,0.6148068643771316,1.1562728993176905,-0.7922928485987581,39.0
0.01185603015443126,2015-02-15 04:09:59,2015-02-15 04:50:02,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,1.7278251647389868,-0.1606582959733833,2.2371458581108814,-0.33516704246868717,40.05
0.01185603015443126,2015-02-17 21:34:38,2015-02-17 22:04:26,187,-0.1570306492021389,1.4474973874034183,-0.45134362038152986,-0.019262407818072806,-0.11219172345147611,0.1474581377773791,-0.5180173649207156,29.8
0.01185603015443126,2015-02-14 05:34:07,2015-02-14 06:15:13,187,-0.1570306492021389,1.4474973874034183,-0.45134362038152986,-0.09724257487427584,-0.1606582959733833,1.336418392449889,-0.8227679023407628,41.1
0.01185603015443126,2015-02-06 03:03:15,2015-02-06 03:43:43,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,0.3451980892743939,-0.1606582959733833,1.1562728993176905,-0.18279177375866354,40.46666666666667
0.01185603015443126,2015-02-17 01:14:22,2015-02-17 01:52:26,187,-0.1570306492021389,1.4474973874034183,0.30217928599760435,1.3406895836089008,-0.35452458606101206,1.336418392449889,-0.8532429560827676,38.06666666666667
0.01185603015443126,2015-02-01 04:39:28,2015-02-01 05:08:39,187,-0.1570306492021389,1.4474973874034183,0.30217928599760435,0.45580825531156133,-0.1606582959733833,0.0753999405244997,-0.7313427411147486,29.183333333333334
0.01185603015443126,2015-01-23 00:38:47,2015-01-23 00:59:51,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,0.45580825531156133,-0.35452458606101206,1.336418392449889,-0.8532429560827676,21.066666666666666
0.01185603015443126,2015-01-22 20:31:45,2015-01-22 21:17:51,187,-0.1570306492021389,-1.8107954050248647,-0.45134362038152986,0.511113338330145,2.1657371850781617,1.1562728993176905,-0.700867687372744,46.1
0.01185603015443126,2015-01-26 22:22:56,2015-01-26 22:54:35,187,-0.1570306492021389,1.4474973874034183,1.4324636455663056,3.4975878213336657,-0.1606582959733833,2.2371458581108814,-0.8837180098247723,31.65
0.01185603015443126,2015-02-10 03:05:36,2015-02-10 03:38:43,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,1.1244467090062384,0.9967234558497603,0.7887760933280056,-0.30469198872668246,33.11666666666667
0.01185603015443126,2015-01-23 21:06:30,2015-01-23 21:41:57,187,-0.1570306492021389,1.4474973874034183,-0.45134362038152986,0.0686726741814753,0.6148068643771316,1.1562728993176905,-0.700867687372744,35.45
0.01185603015443126,2015-01-25 02:16:56,2015-01-25 02:58:53,187,-0.1570306492021389,1.4474973874034183,2.5627480051350067,3.9400284854823355,-0.1606582959733833,0.0753999405244997,-0.1523167200166588,41.95
0.01185603015443126,2015-01-28 03:31:13,2015-01-28 04:31:26,187,-0.1570306492021389,1.4474973874034183,-0.45134362038152986,0.0686726741814753,0.6148068643771316,1.1562728993176905,-0.700867687372744,60.21666666666667
0.01185603015443126,2015-01-31 01:44:15,2015-01-31 02:30:17,187,-0.1570306492021389,1.4474973874034183,-0.45134362038152986,0.0686726741814753,1.1964057346400179,0.6158364199210951,-0.5484924186627202,46.03333333333333
0.01185603015443126,2015-01-31 03:10:05,2015-01-31 04:05:54,187,-0.1570306492021389,1.4474973874034183,1.0557021923767385,1.7278251647389868,-0.35452458606101206,0.6158364199210951,-0.42659220369470136,55.81666666666667
0.01185603015443126,2015-01-24 01:47:46,2015-01-24 02:20:15,187,-0.1570306492021389,1.4474973874034183,1.0557021923767385,1.5619099156832357,-0.35452458606101206,0.2555454336566982,-0.2742169349846777,32.483333333333334
0.01185603015443126,2015-02-18 02:56:08,2015-02-18 03:31:40,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,0.4005031722929776,-0.1606582959733833,1.336418392449889,-0.30469198872668246,35.53333333333333
0.01185603015443126,2015-02-14 01:27:19,2015-02-14 02:02:00,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,1.8384353307761543,1.0025394445523892,2.2371458581108814,-0.6094425261467298,34.68333333333333
0.01185603015443126,2015-02-17 00:11:00,2015-02-17 01:09:15,187,-0.1570306492021389,1.4474973874034183,-0.828105073571097,-0.48437815600436185,2.1657371850781617,1.1562728993176905,-1.0056182247927912,58.25
0.01185603015443126,2015-02-05 20:18:13,2015-02-05 20:54:39,187,-0.1570306492021389,1.4474973874034183,-0.07458216719196278,0.511113338330145,1.0025394445523892,2.2371458581108814,-0.7313427411147486,36.43333333333333
0.01185603015443126,2015-02-04 21:57:23,2015-02-04 22:43:33,187,-0.1570306492021389,1.4474973874034183,-0.828105073571097,-0.48437815600436185,2.1657371850781617,1.1562728993176905,-0.914193063566777,46.166666666666664
0.6755778639042918,2015-02-11 01:07:54,2015-02-11 01:48:15,187,0.8180701834749777,-1.1591368465392082,0.6789407391871715,1.0641641685159822,-0.1606582959733833,0.0753999405244997,-0.9751431710507865,40.35
0.01185603015443126,2015-02-15 05:32:36,2015-02-15 06:25:38,187,-0.1570306492021389,-1.8107954050248647,-0.45134362038152986,-0.5949883220415293,-0.1606582959733833,-0.2848910457398972,-0.9446681173087818,53.03333333333333
0.01185603015443126,2015-02-06 22:41:27,2015-02-06 23:30:50,187,-0.1570306492021389,1.4474973874034183,-0.828105073571097,-0.650293405060113,1.5841383148152752,0.6158364199210951,-0.9751431710507865,49.38333333333333
0.01185603015443126,2015-01-29 03:03:49,2015-01-29 03:38:45,0,-0.1570306492021389,1.4474973874034183,0.30217928599760435,1.3959946666274845,0.22707428420187417,1.1562728993176905,-0.2742169349846777,34.93333333333333
-0.6518658035954292,2015-02-13 03:48:58,2015-02-13 04:26:51,187,0.715427990561597,-0.5074782880535516,0.30217928599760435,-0.20785274091144326,-0.17035161047776473,-0.4650365388720957,-0.3656420962106919,37.88333333333333
0.01185603015443126,2015-02-15 02:16:23,2015-02-15 03:20:20,4348,-1.2347736747926361,0.7958388289177616,0.30217928599760435,0.317545547765102,0.08167456663615262,-0.38397106696260636,-0.45706725743670606,63.95
0.01185603015443126,2015-02-12 02:36:17,2015-02-12 03:17:36,4348,-1.2347736747926361,-1.1591368465392082,0.6789407391871715,0.14775894289805,-0.9380621192247746,-0.38397106696260636,-0.7313427411147486,41.31666666666667
0.01185603015443126,2015-02-07 02:12:18,2015-02-07 02:48:56,4348,-1.2347736747926361,-1.1591368465392082,1.0557021923767385,0.5265987615753485,-0.9380621192247746,-0.38397106696260636,-0.30469198872668246,36.63333333333333
0.01185603015443126,2015-01-25 02:30:24,2015-01-25 03:30:19,4348,-1.2347736747926361,-1.1591368465392082,0.30217928599760435,-0.044702746006621316,-0.4514577311048264,-0.5100729121551453,-0.578967472404725,59.916666666666664
0.01185603015443126,2015-01-30 02:59:15,2015-01-30 03:38:45,4348,-1.2347736747926361,-1.1591368465392082,-0.07458216719196278,-0.17743494525122222,-0.40299115858291923,-0.40198561627582624,-0.6399175798887344,39.5
0.01185603015443126,2015-01-31 02:57:36,2015-01-31 03:24:37,3923,0.20221702599469352,-1.1591368465392082,-0.07458216719196278,-0.5435545948342464,-1.1125417803036404,-0.6451820320042941,0.5181344623074452,27.016666666666666
0.01185603015443126,2015-01-26 02:51:14,2015-01-26 03:27:36,3923,0.20221702599469352,-1.1591368465392082,-0.07458216719196278,-0.392018667363327,-0.8023557161634344,-0.4668379938034177,-0.09136661253264934,36.36666666666667
0.01185603015443126,2015-02-01 01:47:43,2015-02-01 02:17:19,3923,0.20221702599469352,-1.1591368465392082,-0.07458216719196278,-0.28085545049597377,-0.35452458606101206,-0.6451820320042941,0.426709301081431,29.6
0.01185603015443126,2015-01-27 00:45:03,2015-01-27 01:23:41,3923,0.20221702599469352,-1.1591368465392082,-0.07458216719196278,-0.43515663211782235,-0.6453240211924551,-0.6451820320042941,-0.914193063566777,38.63333333333333
0.01185603015443126,2015-02-12 02:35:53,2015-02-12 03:04:50,3923,0.20221702599469352,-1.1591368465392082,-0.45134362038152986,-0.8422020431345985,-0.7635824581459086,-0.8523493491063223,0.21338392488739794,28.95
0.01185603015443126,2015-02-07 01:25:26,2015-02-07 02:12:04,3923,0.20221702599469352,-1.1591368465392082,-0.45134362038152986,-0.5629113738907507,0.18636236328347214,-0.5028670924298574,-0.3656420962106919,46.63333333333333
0.01185603015443126,2015-02-14 02:34:01,2015-02-14 03:29:41,3923,0.20221702599469352,-1.1591368465392082,0.6789407391871715,0.5155377449716317,-0.7441958291371458,-0.6469834869356161,0.3962342473394263,55.666666666666664
0.01185603015443126,2015-01-24 03:27:33,2015-01-24 03:58:51,3923,0.20221702599469352,-1.1591368465392082,-0.828105073571097,-0.93898593841712,0.22513562130099787,-0.6469834869356161,0.4876594085654405,31.3
0.01185603015443126,2015-02-05 20:05:59,2015-02-05 21:39:16,3923,0.20221702599469352,-1.1591368465392082,-0.45134362038152986,-0.5363649340418305,0.1282024762571835,-0.6649980362488359,-0.6399175798887344,93.28333333333333
0.01185603015443126,2015-02-07 23:45:40,2015-02-08 00:37:08,3923,0.20221702599469352,-1.1591368465392082,-0.45134362038152986,-0.843861195625156,-0.6453240211924551,-0.6451820320042941,-0.8227679023407628,51.46666666666667
0.01185603015443126,2015-01-24 03:10:14,2015-01-24 04:00:39,3923,0.20221702599469352,0.7958388289177616,-0.07458216719196278,-0.04193749185569213,0.004128050601101125,-0.6451820320042941,0.4876594085654405,50.416666666666664
0.01185603015443126,2015-02-07 02:17:38,2015-02-07 03:00:59,3923,0.20221702599469352,-1.1591368465392082,-0.45134362038152986,-0.9909727164545887,-0.9380621192247746,-0.8523493491063223,0.426709301081431,43.35
0.01185603015443126,2015-01-29 18:56:20,2015-01-29 19:26:39,5053,0.869391279931668,0.144180270432105,-0.828105073571097,-0.9406450909076775,0.5663402918552245,-0.3299274190229468,-1.2798937084708337,30.316666666666666
0.01185603015443126,2015-02-16 22:09:05,2015-02-16 23:11:11,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,-0.857687466379802,0.5663402918552245,-0.3299274190229468,-1.12751843976081,62.1
0.01185603015443126,2015-02-16 00:30:26,2015-02-16 01:50:42,5053,0.869391279931668,0.144180270432105,0.30217928599760435,-0.04193749185569213,-1.0330566013677127,0.3005818069397478,-1.1579934935028149,80.26666666666667
0.01185603015443126,2015-01-22 18:37:17,2015-01-22 19:26:50,0,0.869391279931668,0.144180270432105,-0.828105073571097,-0.9406450909076775,0.5663402918552245,-0.3299274190229468,-1.2189436009868242,49.55
0.01185603015443126,2015-01-26 19:55:22,2015-01-26 21:19:06,5053,0.869391279931668,0.144180270432105,-0.45134362038152986,-0.9434103450586067,-0.9458167708282796,-0.8703638984195422,-1.249418654728829,83.73333333333333
0.01185603015443126,2015-01-23 05:00:44,2015-01-23 05:42:03,5053,0.869391279931668,0.144180270432105,-0.45134362038152986,-0.9434103450586067,-0.9458167708282796,-0.8703638984195422,-1.2189436009868242,41.31666666666667
0.01185603015443126,2015-02-11 02:11:15,2015-02-11 02:58:00,5053,0.869391279931668,0.144180270432105,0.6789407391871715,-0.11106884562892178,-1.0330566013677127,-0.3299274190229468,-1.12751843976081,46.75
-0.6518658035954292,2015-02-18 02:37:10,2015-02-18 03:17:06,5053,0.20221702599469352,0.7958388289177616,0.30217928599760435,1.1747743345531496,-0.015258578407661748,0.3005818069397478,-1.0970433860188054,39.93333333333333
0.01185603015443126,2015-02-08 04:58:25,2015-02-08 05:39:04,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,-0.7498425544935636,-1.0330566013677127,-0.3299274190229468,-0.21326682750066825,40.65
0.01185603015443126,2015-01-31 23:45:47,2015-02-01 00:43:56,5053,0.869391279931668,0.144180270432105,0.30217928599760435,-0.500969680909937,-1.0330566013677127,-0.3299274190229468,-1.2798937084708337,58.15
0.01185603015443126,2015-02-07 20:39:43,2015-02-07 21:22:46,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,0.37008537663275654,-0.3428926086557543,0.5780058663633334,-0.7618177948567534,43.05
0.01185603015443126,2015-01-31 22:15:00,2015-01-31 23:17:13,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,-0.3184629069486107,-1.0330566013677127,0.3005818069397478,-1.2798937084708337,62.21666666666667
0.01185603015443126,2015-02-14 23:37:41,2015-02-15 00:41:56,5053,0.869391279931668,0.144180270432105,0.30217928599760435,-0.4705518852497159,-1.0330566013677127,-0.8703638984195422,-1.2189436009868242,64.25
0.01185603015443126,2015-02-03 22:01:36,2015-02-03 22:39:23,5053,0.869391279931668,0.144180270432105,-0.828105073571097,-0.263157823930027,0.5663402918552245,-0.3299274190229468,-1.2189436009868242,37.78333333333333
0.01185603015443126,2015-02-08 22:50:16,2015-02-08 23:16:59,5053,0.869391279931668,0.144180270432105,-0.45134362038152986,-0.40142053147648626,0.5663402918552245,-0.3299274190229468,-1.2189436009868242,26.716666666666665
0.01185603015443126,2015-02-14 21:53:31,2015-02-14 22:27:08,5053,0.869391279931668,0.144180270432105,-0.828105073571097,-1.051255256944845,-0.015258578407661748,-0.8703638984195422,-1.2189436009868242,33.61666666666667
0.01185603015443126,2015-02-05 01:04:53,2015-02-05 01:57:54,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,-0.00045867959175434467,-0.17035161047776473,0.3005818069397478,-1.2189436009868242,53.016666666666666
0.01185603015443126,2015-02-01 22:14:31,2015-02-01 23:19:55,5053,1.587886630325333,0.144180270432105,0.6789407391871715,-0.3184629069486107,-1.0330566013677127,-0.8703638984195422,-1.1579934935028149,65.4
0.01185603015443126,2015-02-12 03:34:27,2015-02-12 04:10:35,5053,0.869391279931668,0.144180270432105,-0.45134362038152986,-0.6226408635508212,-0.015258578407661748,-0.8703638984195422,-1.0665683322768007,36.13333333333333
0.01185603015443126,2015-01-31 03:38:01,2015-01-31 04:14:25,5053,0.869391279931668,0.144180270432105,0.30217928599760435,0.2622404647465183,-0.6453240211924551,-0.3299274190229468,-1.12751843976081,36.4
0.01185603015443126,2015-01-27 19:17:49,2015-01-27 20:03:09,5053,0.869391279931668,0.144180270432105,-0.45134362038152986,-0.7332510295879886,-0.015258578407661748,-0.8703638984195422,-1.249418654728829,45.333333333333336
0.01185603015443126,2015-02-03 22:06:42,2015-02-03 22:36:44,5053,0.869391279931668,0.144180270432105,0.6789407391871715,0.5525921505940828,-0.9845900288458054,0.3005818069397478,-1.249418654728829,30.033333333333335
0.01185603015443126,2015-01-24 21:08:29,2015-01-24 21:53:36,5053,0.869391279931668,0.144180270432105,-0.828105073571097,-1.051255256944845,-0.015258578407661748,-0.8703638984195422,-1.2189436009868242,45.11666666666667
0.01185603015443126,2015-02-15 20:51:07,2015-02-15 21:47:12,5053,1.587886630325333,0.144180270432105,-0.07458216719196278,-0.45672561449507,-0.6453240211924551,-0.3299274190229468,-1.1579934935028149,56.083333333333336
0.01185603015443126,2015-01-26 20:18:34,2015-01-26 21:54:44,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,0.13780402795470495,-0.015258578407661748,-0.05970917932464914,-1.2189436009868242,96.16666666666667
0.01185603015443126,2015-02-17 19:12:06,2015-02-17 20:05:26,5053,0.869391279931668,0.144180270432105,-0.45134362038152986,-0.6917722173240508,-0.6453240211924551,-0.3299274190229468,-1.12751843976081,53.333333333333336
0.01185603015443126,2015-01-29 18:57:00,2015-01-29 19:39:41,5053,0.869391279931668,0.144180270432105,-0.07458216719196278,-0.6088145927961752,-1.0330566013677127,-0.3299274190229468,-1.2798937084708337,42.68333333333333
0.01185603015443126,2015-02-05 03:08:33,2015-02-05 04:15:07,5053,0.869391279931668,0.144180270432105,0.6789407391871715,1.7969565185122165,-0.015258578407661748,0.3005818069397478,-1.0970433860188054,66.56666666666666
0.01185603015443126,2015-02-06 04:02:26,2015-02-06 04:48:03,5053,0.869391279931668,0.144180270432105,-0.828105073571097,-0.9959501739262612,-0.17035161047776473,-0.8703638984195422,-1.1884685472448195,45.61666666666667
0.01185603015443126,2015-01-22 19:54:02,2015-01-22 20:44:52,5053,0.869391279931668,0.144180270432105,2.18598655194544,0.6493760458766044,-1.0330566013677127,-0.8703638984195422,-1.1579934935028149,50.833333333333336
0.6755778639042918,2015-02-18 02:26:21,2015-02-18 03:27:03,2435,1.023354569301739,0.144180270432105,1.0557021923767385,3.6911556118987088,0.5178737193333173,2.957727830639675,1.9504619881816672,60.7
0.6755778639042918,2015-02-03 02:47:35,2015-02-03 04:10:33,2435,1.023354569301739,0.144180270432105,-0.828105073571097,-0.7055984880786967,1.3902720247276465,0.43569092678889665,0.8533600534694973,82.96666666666667
0.6755778639042918,2015-02-11 04:59:01,2015-02-11 05:33:01,2435,1.023354569301739,0.144180270432105,-0.828105073571097,-0.7055984880786967,1.3902720247276465,0.43569092678889665,-0.1523167200166588,34.0
0.6755778639042918,2015-01-30 04:12:03,2015-01-30 04:47:06,2435,1.023354569301739,0.144180270432105,-0.45134362038152986,0.23458792323722644,-0.7422571662362695,2.957727830639675,1.3714359670835776,35.05
0.6755778639042918,2015-01-24 01:46:26,2015-01-24 02:45:08,2435,1.023354569301739,0.144180270432105,1.0557021923767385,2.4523217522824337,-0.5057402923293625,1.312999478342703,-0.21326682750066825,58.7
